Feature,Coefficient
Origin_SHR,-0.6127352571485348
Origin_SHV,0.23136288620520556
Origin_SIT,-0.5471193261316736
Origin_SJC,0.35262597780161314
Origin_SJT,0.13338090049071286
Origin_SJU,1.3666145443437938
Origin_SLC,-0.9801477897952131
Origin_SLN,0.12039903805780437
Origin_SMF,-0.009559284972319206
Origin_SMX,0.08373438748257744
Origin_SNA,0.8697273314107824
Origin_SPI,-0.22568777575008017
Origin_SPN,-0.3842281040146162
Origin_SPS,0.6980257324325456
Origin_SRQ,1.145965281329442
Origin_STC,-0.9248052390557868
Origin_STL,-0.5015117781655253
Origin_STS,0.9250372624902005
Origin_STT,1.264581485016728
Origin_STX,0.28090453883048316
Origin_SUN,0.7709577413214566
Origin_SUX,-0.5061021383691614
Origin_SWF,-0.06647468202181835
Origin_SWO,-0.13768489077655502
Origin_SYR,-0.6635855686875107
Origin_TBN,0.8784935079091949
Origin_TLH,0.3538824388724078
Origin_TOL,-0.4703429006807232
Origin_TPA,0.7207752806452123
Origin_TRI,-0.6790073414565361
Origin_TTN,0.47130826089608835
Origin_TUL,-0.19791720111208155
Origin_TUS,0.44988399052828437
Origin_TVC,-0.5161286597821231
Origin_TWF,-0.9755718733999904
Origin_TXK,0.6435422773650764
Origin_TYR,1.0119292226141616
Origin_TYS,-0.2131356911351006
Origin_UIN,0.25426334425270875
Origin_USA,0.5063447566241479
Origin_VCT,0.4508076043982857
Origin_VEL,0.6937751540992635
Origin_VLD,0.336307013365513
Origin_VPS,0.49241740634253084
Origin_WRG,0.03132216980326772
Origin_XNA,-0.3469860664040361
Origin_XWA,-0.7977811172085117
Origin_YAK,1.129112813262348
Origin_YKM,0.016463952987135686
Origin_YNG,-0.043016201834521275
Origin_YUM,-0.20153159962040848
Dest_ABE,-0.2375072538321847
Dest_ABI,-0.2869034901267075
Dest_ABQ,-0.18703576544671555
Dest_ABR,-0.7029352988673215
Dest_ABY,-0.16352007011380945
Dest_ACK,0.09699522519130514
Dest_ACT,0.2614392823954305
Dest_ACV,0.5543610386428026
Dest_ACY,0.21092385906046454
Dest_ADK,0.16907870323031804
Dest_ADQ,0.4834645298183198
Dest_AEX,0.522582919407132
Dest_AGS,-0.056340146326555485
Dest_AKN,0.4547302268572988
Dest_ALB,-0.4362434742989296
Dest_ALO,-0.6596828118884318
Dest_ALS,0.618348003129149
Dest_ALW,1.2328821347173053
Dest_AMA,0.27436341138176545
Dest_ANC,-1.2515610338640675
Dest_APN,0.2771042584229095
Dest_ART,0.8695501751088405
Dest_ASE,0.967275637017353
Dest_ATL,-0.23463539582291107
Dest_ATW,-0.5726648658811373
Dest_ATY,0.06034540941394928
Dest_AUS,0.3037932155404991
Dest_AVL,-0.04196657257092135
Dest_AVP,-0.10361179012305739
Dest_AZA,0.217656814089876
Dest_AZO,-0.16300116268121576
Dest_BDL,-0.1495197903269542
Dest_BET,-1.3759238692207159
Dest_BFF,0.178154750076615
Dest_BFL,0.15309539224549165
Dest_BFM,-0.04531780098990361
Dest_BGM,-0.20610356783396475
Dest_BGR,-0.04220987086043197
Dest_BHM,-0.021793336381514858
Dest_BIH,0.713069420033986
Dest_BIL,-0.8810268283402024
Dest_BIS,-0.3826971527074582
Dest_BJI,-0.7508017761976994
Dest_BKG,-0.012846018037380637
Dest_BLI,-0.04451939271565721
Dest_BLV,-0.23712501385063356
Dest_BMI,-0.46956951599639885
Dest_BNA,0.13435419689465433
Dest_BOI,-0.7344501851712723
Dest_BOS,0.008201250574784899
Dest_BPT,0.7485773591672995
Dest_BQK,-0.14780105588198283
Dest_BQN,0.8206156897593875
Dest_BRD,-0.3801023946620733
Dest_BRO,0.30518022718423593
Dest_BRW,-1.8168944240768203
Dest_BTM,-0.49514269852831505
Dest_BTR,0.06778637828126767
Dest_BTV,-0.4714614779282249
Dest_BUF,0.14675676987537095
Dest_BUR,0.745625649995637
Dest_BWI,-0.11708214091361847
